Product_ID,Gender,Age_Group,Marital_Status,State,Orders,Amount
P00156242,F,26-35,1,Maharashtra,3,15399
P00247142,F,26-35,0,Maharashtra,1,15399
P00350942,F,18-25,1,Madhya Pradesh,1,15397
P00214742,M,36-45,0,Uttar Pradesh,2,15397
P00348942,F,26-35,1,Madhya Pradesh,2,15396
P00302942,F,26-35,0,Maharashtra,3,15396
P00113242,F,18-25,1,Uttar Pradesh,2,15394
P00265242,F,18-25,0,Bihar,2,15393
P00302142,F,51-55,1,Maharashtra,1,15392
P00182242,F,26-35,1,Maharashtra,4,15391
P00184242,F,26-35,0,Madhya Pradesh,1,15389
P00049642,M,26-35,0,Andhra Pradesh,3,15388
P00294242,F,36-45,0,Karnataka,2,15388
P00084442,F,26-35,0,Uttar Pradesh,1,15386
P00243742,F,36-45,0,Karnataka,2,15385
P00073842,M,26-35,0,Jharkhand,4,15384
P00176442,F,46-50,0,Madhya Pradesh,1,15383
P00247042,M,36-45,0,Bihar,3,15382
P00222242,M,18-25,0,Madhya Pradesh,2,15382
P00121642,F,26-35,1,Madhya Pradesh,4,15380
P00154742,F,46-50,0,Uttar Pradesh,4,15380
P00036442,F,18-25,0,Maharashtra,4,15378
P00155742,F,55+,0,Uttar Pradesh,4,15378
P00259142,F,26-35,1,Delhi,2,15377
P00350942,M,26-35,1,Maharashtra,3,15375
P00138542,F,26-35,1,Uttar Pradesh,2,15374
P00246242,M,26-35,1,Maharashtra,4,15371
P00230442,F,26-35,0,Uttar Pradesh,2,15371
P00058042,M,26-35,0,Gujarat,3,15369
P00152742,F,51-55,0,Haryana,1,15369
P00343042,F,46-50,0,Maharashtra,1,15369
P00336542,M,36-45,0,Delhi,1,15367
P00114042,F,51-55,0,Uttar Pradesh,4,15364
P00142942,F,18-25,0,Bihar,2,15363
P00265242,F,18-25,0,Karnataka,3,15362
P00067842,M,26-35,1,Uttar Pradesh,3,15362
P00042142,F,36-45,1,Uttar Pradesh,3,15362
P00310142,F,18-25,0,Gujarat,2,15361
P00251242,F,18-25,0,Karnataka,1,15359
P00212342,M,18-25,0,Madhya Pradesh,2,15359
P00347642,F,18-25,1,Bihar,2,15358
P00170342,F,26-35,1,Madhya Pradesh,3,15358
P00251242,F,26-35,1,Andhra Pradesh,1,15357
P00001042,F,18-25,0,Haryana,4,15357
P00356842,F,18-25,0,Maharashtra,4,15356
P00100442,F,26-35,0,Maharashtra,4,15356
P00323942,F,26-35,1,Uttar Pradesh,3,15356
P00369342,F,26-35,1,Karnataka,1,15355
P00265242,M,18-25,0,Madhya Pradesh,3,15354
P00175042,M,51-55,1,Himachal Pradesh,4,15353
P00175042,M,51-55,1,Uttar Pradesh,4,15353
P00115542,M,26-35,0,Uttar Pradesh,1,15352
P00029542,F,18-25,0,Karnataka,4,15351
P00078742,M,36-45,1,Uttar Pradesh,4,15350
P00146742,F,26-35,0,Karnataka,3,15348
P00120242,F,18-25,1,Maharashtra,2,15348
P00236342,F,26-35,0,Maharashtra,3,15348
P00212742,F,36-45,0,Maharashtra,1,15347
P00128742,F,26-35,1,Uttar Pradesh,4,15347
P00316642,F,18-25,1,Delhi,1,15346
P00244742,F,26-35,0,Delhi,1,15346
P0094642,F,26-35,1,Karnataka,4,15346
P00117942,F,46-50,1,Karnataka,1,15345
P00264642,F,26-35,0,Uttar Pradesh,2,15344
P00139942,F,0-17,0,Andhra Pradesh,3,15342
P00184442,F,26-35,0,Himachal Pradesh,2,15341
P00326942,F,26-35,0,Maharashtra,3,15341
P00148642,F,18-25,1,Karnataka,4,15340
P00210042,M,26-35,0,Uttar Pradesh,1,15340
P00369842,F,18-25,1,Uttar Pradesh,2,15336
P00232442,M,36-45,0,Uttar Pradesh,2,15335
P00227142,M,36-45,0,Karnataka,3,15333
P00270842,F,26-35,0,Uttar Pradesh,2,15333
P00032342,F,36-45,0,Uttar Pradesh,2,15333
P00089242,M,26-35,0,Gujarat,1,15332
P00110842,F,36-45,1,Gujarat,2,15332
P00237842,M,18-25,0,Karnataka,3,15332
P00054342,F,46-50,0,Madhya Pradesh,4,15332
P00139942,F,46-50,0,Delhi,1,15331
P00046742,F,18-25,0,Uttar Pradesh,1,15330
P00366942,F,26-35,0,Haryana,3,15329
P00044442,F,18-25,0,Delhi,3,15326
P00263542,M,18-25,1,Karnataka,2,15325
P0095542,F,36-45,0,Kerala,2,15325
P0098342,F,36-45,0,Maharashtra,2,15325
P00051642,F,18-25,0,Uttar Pradesh,2,15324
P00117342,M,36-45,0,Maharashtra,4,15323
P00247642,M,51-55,0,Uttarakhand,4,15321
P00304042,M,36-45,0,Andhra Pradesh,4,15318
P00010742,F,26-35,0,Maharashtra,2,15315
P00222242,F,26-35,0,Maharashtra,2,15314
P00344042,F,26-35,0,Maharashtra,2,15311
P00036842,F,36-45,1,Bihar,2,15310
P00240142,F,18-25,0,Karnataka,2,15309
P00110542,M,18-25,0,Karnataka,4,15309
P00303642,F,26-35,0,Delhi,2,15306
P00118842,M,26-35,0,Delhi,2,15304
P00207442,M,26-35,0,Uttar Pradesh,4,15302
P00015642,F,36-45,1,Maharashtra,4,15300
P00183042,F,18-25,1,Gujarat,2,15299
P00148642,F,18-25,0,Haryana,2,15298
P00057742,F,26-35,1,Maharashtra,4,15298
P00071442,F,51-55,1,Delhi,4,15297
P00006842,F,26-35,1,Maharashtra,4,15296
P00196542,F,51-55,0,Andhra Pradesh,4,15295
P00188942,F,46-50,1,Uttar Pradesh,1,15295
P00179442,F,26-35,0,Madhya Pradesh,2,15294
P00037242,M,36-45,1,Uttar Pradesh,1,15289
P00228642,F,26-35,0,Uttar Pradesh,2,15287
P00277442,M,46-50,0,Himachal Pradesh,2,15286
P00214642,M,0-17,0,Madhya Pradesh,3,15286
P00163842,F,18-25,1,Gujarat,1,15285
P00192942,F,18-25,1,Uttar Pradesh,2,15285
P00102242,F,26-35,0,Uttar Pradesh,3,15284
P00116542,F,36-45,1,Jharkhand,4,15283
P00003442,F,26-35,0,Madhya Pradesh,2,15283
P00145042,F,18-25,0,Uttar Pradesh,4,15283
P00119642,M,36-45,0,Delhi,1,15282
P00085942,F,36-45,1,Maharashtra,2,15280
P00035542,F,26-35,0,Maharashtra,3,15279
P0009942,F,18-25,0,Gujarat,2,15278
P00125742,M,26-35,1,Maharashtra,4,15274
P00286742,F,55+,0,Madhya Pradesh,4,15273
P00209742,F,26-35,0,Uttar Pradesh,3,15273
P00183242,F,36-45,1,Uttar Pradesh,4,15273
P00254242,F,26-35,1,Andhra Pradesh,3,15272
P00043742,M,36-45,1,Delhi,2,15270
P00105142,F,26-35,0,Uttar Pradesh,1,15269
P00139742,M,26-35,1,Uttar Pradesh,2,15268
P00332442,F,26-35,0,Andhra Pradesh,1,15267
P00031042,F,26-35,0,Andhra Pradesh,1,15267
P00341342,F,26-35,1,Karnataka,4,15266
P00112842,F,18-25,0,Uttar Pradesh,2,15265
P00178042,F,46-50,0,Delhi,1,15264
P00084642,M,36-45,0,Uttarakhand,2,15263
P00193742,F,26-35,0,Haryana,4,15262
P0095742,F,36-45,1,Madhya Pradesh,3,15262
P00330442,M,18-25,0,Uttar Pradesh,2,15262
P00110742,F,26-35,1,Madhya Pradesh,2,15261
P00014642,F,36-45,0,Delhi,2,15260
P00285842,F,26-35,0,Uttar Pradesh,2,15260
P00270942,F,18-25,0,Delhi,2,15256
P00270242,F,26-35,1,Telangana,4,15256
P00302442,F,26-35,0,Andhra Pradesh,2,15254
P00093642,F,26-35,0,Andhra Pradesh,3,15254
P00370442,F,18-25,0,Karnataka,1,15254
P00351942,F,26-35,0,Maharashtra,2,15254
P00185442,F,36-45,0,Uttar Pradesh,2,15254
P00341342,F,51-55,0,Haryana,1,15251
P00265342,F,26-35,1,Delhi,1,15250
P00226242,F,26-35,0,Kerala,2,15249
P00132042,F,26-35,0,Maharashtra,3,15248
P00351842,M,18-25,0,Madhya Pradesh,2,15247
P00074142,F,26-35,0,Maharashtra,3,15247
P00271142,M,26-35,0,Uttar Pradesh,2,15247
P00205042,F,18-25,1,Karnataka,2,15246
P00204242,F,26-35,1,Maharashtra,1,15246
P00303842,M,26-35,1,Himachal Pradesh,4,15244
P00211142,M,36-45,1,Uttar Pradesh,4,15244
P00287842,M,46-50,1,Andhra Pradesh,4,15242
P00287842,M,46-50,1,Delhi,2,15242
P00328142,M,26-35,1,Karnataka,2,15241
P00288042,F,26-35,1,Bihar,2,15240
P00108842,F,26-35,0,Haryana,4,15240
P00002642,M,18-25,1,Maharashtra,2,15240
P00343042,M,51-55,1,Uttarakhand,2,15239
P00080342,M,26-35,0,Uttar Pradesh,2,15238
P00226842,F,46-50,0,Madhya Pradesh,1,15237
P00324642,M,36-45,0,Andhra Pradesh,4,15236
P00173742,M,26-35,0,Uttar Pradesh,2,15236
P00138542,F,36-45,0,Uttar Pradesh,4,15236
P00324942,M,18-25,0,Maharashtra,1,15235
P00014542,F,36-45,0,Uttar Pradesh,4,15234
P00078542,F,51-55,0,Uttar Pradesh,4,15234
P00307442,F,55+,0,Uttar Pradesh,1,15234
P00195942,M,18-25,1,Jharkhand,3,15233
P00057442,M,36-45,0,Maharashtra,3,15232
P00259742,F,55+,0,Uttar Pradesh,2,15232
P00005042,F,26-35,0,Delhi,3,15231
P00120942,M,26-35,1,Uttar Pradesh,1,15230
P00246742,M,55+,0,Karnataka,1,15228
P00216342,M,26-35,0,Bihar,3,15227
P00110942,M,18-25,0,Uttar Pradesh,3,15227
P00217242,F,36-45,0,Uttar Pradesh,1,15227
P00252042,M,51-55,1,Delhi,1,15226
P00223842,F,18-25,1,Haryana,4,15226
P00111442,F,46-50,0,Uttar Pradesh,1,15225
P00163442,F,26-35,1,Haryana,3,15223
P00196742,F,46-50,1,Telangana,2,15223
P00156442,M,18-25,0,Madhya Pradesh,2,15222
P00222242,F,18-25,0,Madhya Pradesh,4,15221
P00233342,F,26-35,1,Uttar Pradesh,1,15219
P00174142,F,26-35,0,Madhya Pradesh,2,15218
P00090542,F,26-35,1,Rajasthan,1,15218
P00313442,F,55+,0,Uttar Pradesh,1,15218
P00034742,F,26-35,0,Madhya Pradesh,4,15217
P00042842,M,36-45,0,Uttar Pradesh,4,15216
P00156842,F,0-17,0,Karnataka,1,15213
P00087442,F,18-25,1,Maharashtra,3,15212
P00034742,M,26-35,0,Rajasthan,2,15212
P00247642,M,51-55,0,Madhya Pradesh,1,15209
P00106042,F,26-35,1,Maharashtra,3,15208
P00028542,M,18-25,1,Punjab,1,15208
P00178242,M,26-35,0,Uttar Pradesh,4,15208
P00177942,F,55+,0,Haryana,2,15204
P00250242,F,18-25,0,Maharashtra,3,15204
P00240442,F,36-45,0,Maharashtra,2,15204
P00279442,F,51-55,0,Uttar Pradesh,1,15204
P00338442,M,36-45,0,Andhra Pradesh,3,15201
P00245642,F,26-35,0,Karnataka,1,15201
P00335542,F,55+,0,Madhya Pradesh,4,15201
P00315642,F,26-35,0,Uttar Pradesh,3,15201
P00136542,M,18-25,1,Andhra Pradesh,3,15199
P00154642,M,46-50,1,Madhya Pradesh,1,15199
P00126442,M,51-55,0,Madhya Pradesh,1,15198
P00129842,F,46-50,1,Maharashtra,4,15198
P00249642,F,18-25,0,Delhi,4,15197
P00329442,F,26-35,0,Karnataka,2,15197
P00085642,M,36-45,1,Karnataka,2,15197
P00075942,M,26-35,0,Maharashtra,2,15197
P00001042,F,46-50,1,Karnataka,4,15195
P00084442,F,36-45,1,Uttar Pradesh,3,15195
P00345842,F,26-35,1,Karnataka,2,15192
P00286342,M,36-45,1,Jharkhand,1,15191
P00226242,M,26-35,0,Madhya Pradesh,4,15191
P00145042,F,18-25,0,Maharashtra,3,15191
P0096042,F,26-35,1,Karnataka,4,15190
P00260142,F,26-35,1,Uttar Pradesh,4,15190
P00234842,F,26-35,0,Uttar Pradesh,4,15189
P00339842,F,26-35,0,Uttar Pradesh,3,15189
P00303042,M,26-35,1,Himachal Pradesh,2,15188
P00303042,M,26-35,1,Telangana,1,15188
P00053842,M,36-45,0,Delhi,2,15187
P00253542,F,26-35,0,Uttar Pradesh,2,15187
P00087242,M,46-50,0,Uttar Pradesh,1,15187
P00324542,F,26-35,0,Uttar Pradesh,2,15185
P00266542,F,51-55,0,Uttar Pradesh,2,15185
P00303142,F,26-35,1,Maharashtra,1,15183
P00369742,F,26-35,1,Maharashtra,3,15182
P00334242,F,46-50,1,Maharashtra,3,15182
P00180642,F,26-35,0,Delhi,2,15181
P00285842,M,36-45,0,Maharashtra,4,15181
P00367342,F,26-35,1,Uttar Pradesh,4,15181
P00320842,F,18-25,0,Bihar,4,15179
P00352242,F,18-25,1,Karnataka,2,15179
P00173042,F,26-35,0,Karnataka,2,15178
P00025442,F,26-35,0,Karnataka,3,15176
P00210042,F,36-45,1,Delhi,4,15174
P00177242,M,18-25,0,Madhya Pradesh,1,15173
P00034442,F,26-35,1,Andhra Pradesh,1,15171
P00304042,F,0-17,0,Uttar Pradesh,2,15169
P00259942,M,36-45,0,Uttar Pradesh,3,15168
P00248142,F,26-35,0,Maharashtra,2,15166
P00199442,F,18-25,0,Delhi,1,15165
P00195342,F,46-50,0,Delhi,3,15165
P00193042,F,26-35,1,Andhra Pradesh,2,15164
P00277642,M,26-35,0,Karnataka,1,15163
P00229942,F,55+,0,Maharashtra,4,15163
P00048442,M,51-55,1,Maharashtra,1,15162
P00052642,M,36-45,1,Kerala,3,15161
P00184342,F,18-25,0,Karnataka,4,15160
P00339842,M,55+,1,Telangana,1,15151
P00358442,F,36-45,1,Delhi,4,15102
P00006942,M,26-35,1,Delhi,1,14928
P00113042,F,36-45,1,Delhi,4,14893
P00052242,F,36-45,0,Delhi,4,14759
P00018642,F,26-35,1,Delhi,3,14663
P00184942,F,26-35,0,Andhra Pradesh,2,14641
P00186342,F,36-45,0,Uttar Pradesh,2,14640
P00154042,M,26-35,0,Himachal Pradesh,2,14627
P00003442,M,55+,0,Uttar Pradesh,4,14564
P00213442,F,36-45,1,Andhra Pradesh,1,14325
P00309742,F,18-25,0,Maharashtra,2,14323
P00111042,M,36-45,0,Karnataka,4,14255
P00112542,M,26-35,0,Punjab,4,14187
P00039942,M,26-35,1,Andhra Pradesh,2,14160
P00274242,F,55+,0,Andhra Pradesh,1,14063
P00344242,M,36-45,0,Madhya Pradesh,1,13977
P00249642,F,26-35,0,Andhra Pradesh,1,13963
P00259142,M,36-45,1,Uttar Pradesh,1,13867
P00277642,F,36-45,0,Andhra Pradesh,3,13832
P00184842,F,26-35,0,Maharashtra,4,13702
P00177042,M,26-35,0,Gujarat,3,13699
P00024742,F,51-55,0,Gujarat,3,13675
P00220242,F,0-17,0,Karnataka,3,13667
P00193542,M,36-45,0,Delhi,3,13662
P00051142,F,26-35,0,Maharashtra,3,13662
P00226342,F,18-25,1,Maharashtra,2,13658
P00221042,M,0-17,1,Uttar Pradesh,1,13655
P00303942,F,36-45,1,Maharashtra,4,13653
P00110742,F,0-17,1,Bihar,4,13650
P00340642,F,36-45,0,Karnataka,4,13647
P00284642,F,26-35,0,Haryana,2,13624
P00132042,F,18-25,0,Maharashtra,2,13618
P00184442,M,36-45,1,Karnataka,4,13613
P00059742,F,26-35,1,Bihar,3,13610
P00215442,M,36-45,1,Delhi,4,13610
P00087342,F,51-55,0,Karnataka,1,13609
P00033542,F,18-25,0,Andhra Pradesh,1,13608
P00057542,F,26-35,0,Himachal Pradesh,3,13607
P00000142,M,26-35,1,Maharashtra,3,13598
P00031042,M,18-25,0,Maharashtra,2,13583
P00261542,F,26-35,0,Uttar Pradesh,1,13578
P00240442,F,36-45,0,Gujarat,2,13576
P00132642,F,51-55,0,Bihar,2,13575
P00087442,F,18-25,1,Maharashtra,3,13560
P00211242,F,26-35,0,Bihar,1,13557
P00090942,F,36-45,1,Maharashtra,3,13556
P00345542,F,26-35,0,Andhra Pradesh,2,13547
P00088942,F,36-45,0,Bihar,2,13546
P00237742,F,18-25,1,Maharashtra,2,13545
P00304142,F,36-45,0,Uttar Pradesh,4,13545
P00118742,F,36-45,0,Uttar Pradesh,3,13536
P00010942,F,26-35,0,Bihar,1,13533
P00313542,F,26-35,0,Uttar Pradesh,3,13528
P00010842,F,26-35,0,Himachal Pradesh,2,13527
P00058642,F,51-55,1,Maharashtra,2,13522
P00251242,F,46-50,1,Haryana,1,13520
P00332342,M,0-17,0,Maharashtra,1,13515
P00117942,M,51-55,1,Andhra Pradesh,3,13501
P00113342,F,51-55,1,Karnataka,2,13498
P00034742,M,0-17,0,Bihar,3,13495
P00322542,F,36-45,1,Haryana,1,13493
P00085942,M,46-50,0,Uttar Pradesh,3,13488
P00042942,F,26-35,0,Uttar Pradesh,3,13481
P00028442,F,26-35,0,Karnataka,1,13480
P00344042,F,36-45,1,Gujarat,1,13467
P00036142,F,36-45,0,Uttar Pradesh,2,13466
P00157542,M,18-25,1,Karnataka,1,13465
P00100942,F,36-45,0,Karnataka,2,13458
P00112142,M,26-35,0,Delhi,1,13455
P00229742,F,18-25,1,Haryana,1,13455
P00295942,F,18-25,1,Karnataka,3,13453
P00254242,F,36-45,0,Maharashtra,4,13430
P0095742,F,26-35,1,Andhra Pradesh,3,13429
P00051442,M,46-50,1,Madhya Pradesh,1,13429
P00268842,F,26-35,1,Uttar Pradesh,4,13424
P00138542,F,36-45,1,Uttar Pradesh,2,13423
P00341342,F,36-45,0,Bihar,3,13403
P00178942,F,26-35,1,Gujarat,2,13403
P00156042,F,36-45,0,Uttar Pradesh,1,13403
P00370342,F,46-50,0,Bihar,3,13400
P00026642,F,46-50,1,Haryana,3,13397
P00115542,M,26-35,0,Kerala,2,13396
P00276042,F,36-45,0,Gujarat,4,13393
P00003242,M,26-35,1,Andhra Pradesh,2,13391
P0097342,F,18-25,0,Karnataka,3,13387
P00308342,F,26-35,0,Uttar Pradesh,1,13383
P00113942,F,0-17,0,Gujarat,2,13381
P0099442,M,26-35,1,Madhya Pradesh,1,13376
P00053542,F,36-45,0,Madhya Pradesh,3,13371
P00080342,F,46-50,1,Maharashtra,1,13371
P00037242,M,18-25,0,Uttarakhand,2,13367
P00295742,F,46-50,1,Karnataka,4,13354
P00029542,F,18-25,1,Himachal Pradesh,2,13351
P00263042,F,51-55,0,Uttar Pradesh,3,13348
P00188442,F,18-25,0,Haryana,4,13345
P00032042,F,36-45,0,Himachal Pradesh,4,13338
P00112142,F,26-35,1,Maharashtra,3,13337
P00025042,M,26-35,0,Uttar Pradesh,3,13334
P00036342,F,26-35,1,Gujarat,1,13329
P00338542,F,18-25,1,Uttar Pradesh,2,13327
P00259142,M,26-35,1,Karnataka,2,13326
P00145042,F,26-35,0,Andhra Pradesh,2,13325
P00190542,M,26-35,0,Delhi,3,13322
P00145642,M,36-45,0,Himachal Pradesh,1,13308
P00125942,F,26-35,0,Maharashtra,1,13304
P00126242,F,46-50,0,Maharashtra,4,13297
P00110042,M,36-45,1,Delhi,1,13292
P00123642,F,18-25,0,Madhya Pradesh,1,13291
P00248142,M,18-25,1,Rajasthan,1,13289
P00248142,M,18-25,1,Rajasthan,4,13289
P00294542,F,26-35,1,Maharashtra,1,13286
P00059442,F,36-45,0,Himachal Pradesh,1,13284
P00279542,M,26-35,0,Andhra Pradesh,4,13282
P00119442,F,26-35,0,Maharashtra,1,13277
P00146742,F,26-35,0,Uttar Pradesh,3,13277
P00130842,F,26-35,0,Andhra Pradesh,2,13276
P00074042,F,26-35,0,Bihar,4,13272
P00091142,F,46-50,1,Karnataka,1,13264
P00192042,M,26-35,1,Kerala,2,13263
P00100742,F,18-25,0,Maharashtra,1,13263
P00324742,M,26-35,0,Delhi,1,13260
P00011842,F,36-45,1,Haryana,3,13260
P00312842,F,26-35,1,Karnataka,2,13259
P00075442,F,26-35,0,Haryana,1,13251
P00034042,M,0-17,0,Uttar Pradesh,2,13250
P00116042,F,26-35,1,Gujarat,4,13249
P00303042,M,26-35,0,Madhya Pradesh,4,13248
P00159542,F,36-45,0,Madhya Pradesh,1,13245
P00258942,M,51-55,0,Maharashtra,4,13239
P00002042,F,36-45,0,Uttar Pradesh,1,13235
P00363242,F,55+,0,Karnataka,3,13231
P00004542,F,18-25,1,Haryana,2,13228
P00288342,F,26-35,0,Delhi,2,13220
P00035242,F,0-17,1,Madhya Pradesh,4,13218
P00173342,M,26-35,1,Maharashtra,1,13215
P00121642,M,26-35,1,Jharkhand,1,13213
P00110842,M,18-25,1,Karnataka,1,13212
P00288442,F,51-55,0,Himachal Pradesh,3,13210
P00187442,F,26-35,0,Uttar Pradesh,4,13206
P00164342,F,26-35,0,Madhya Pradesh,1,13205
P00287242,F,18-25,1,Karnataka,4,13202
P00196442,M,26-35,1,Haryana,1,13201
P00339042,F,55+,0,Karnataka,2,13201
P00199642,M,26-35,1,Uttar Pradesh,4,13201
P00028542,F,26-35,1,Karnataka,3,13199
P00188442,M,51-55,0,Andhra Pradesh,2,13195
P00222242,F,55+,1,Maharashtra,1,13195
P00285642,M,26-35,1,Delhi,3,13194
P00280442,F,36-45,1,Maharashtra,4,13186
P00110842,F,55+,1,Karnataka,1,13184
P00121342,M,26-35,1,Delhi,3,13183
P00161942,F,18-25,0,Bihar,1,13176
P00250842,F,26-35,0,Himachal Pradesh,1,13168
P00313542,F,51-55,0,Karnataka,4,13162
P00316642,F,26-35,0,Jharkhand,1,13158
P00120842,M,55+,1,Rajasthan,2,13158
P00248142,M,18-25,1,Uttar Pradesh,2,13156
P00220742,M,36-45,1,Bihar,3,13151
P00342742,F,36-45,1,Karnataka,1,13151
P00302942,F,51-55,0,Karnataka,4,13148
P00359642,F,18-25,0,Uttar Pradesh,4,13148
P00051442,F,26-35,1,Uttar Pradesh,1,13146
P00242742,F,36-45,1,Maharashtra,2,13144
P00016742,F,36-45,0,Maharashtra,2,13143
P00252042,F,36-45,0,Karnataka,4,13140
P00295742,M,55+,0,Uttar Pradesh,1,13140
P00000342,F,26-35,0,Karnataka,3,13139
P00319242,F,36-45,0,Karnataka,4,13139
P00223642,F,18-25,0,Delhi,4,13134
P00207742,M,26-35,0,Uttar Pradesh,1,13133
P00329242,F,26-35,1,Uttar Pradesh,3,13127
P0097742,F,51-55,1,Karnataka,1,13120
P00211542,F,18-25,1,Karnataka,2,13119
P00106942,M,55+,0,Delhi,2,13114
P00329642,F,36-45,1,Andhra Pradesh,4,13111
P00173342,F,18-25,1,Maharashtra,2,13109
P00330642,M,18-25,1,Madhya Pradesh,4,13104
P00066242,M,26-35,0,Delhi,3,13100
P00112442,M,26-35,0,Himachal Pradesh,1,13100
P00034442,M,36-45,1,Karnataka,3,13098
P00355142,F,26-35,1,Delhi,1,13087
P00148342,F,51-55,0,Haryana,2,13083
P00220442,M,51-55,1,Himachal Pradesh,4,13083
P00112342,M,36-45,0,Andhra Pradesh,1,13078
P00347642,M,26-35,0,Maharashtra,4,13077
P00034742,F,26-35,0,Uttar Pradesh,4,13067
P00184942,F,36-45,0,Uttar Pradesh,4,13058
P00250842,F,26-35,1,Maharashtra,4,13056
P00034042,F,36-45,1,Himachal Pradesh,4,13055
P00193142,M,46-50,0,Uttar Pradesh,4,13055
P00317942,F,46-50,0,Maharashtra,1,13053
P00262642,M,26-35,1,Madhya Pradesh,3,13052
P00124342,F,46-50,0,Karnataka,2,13051
P0095542,F,18-25,1,Uttar Pradesh,1,13042
P00283142,F,18-25,0,Maharashtra,1,13041
P00000642,F,36-45,0,Karnataka,2,13036
P00264542,F,51-55,1,Karnataka,1,13016
P00003642,M,18-25,1,Kerala,1,13012
P00177942,M,26-35,0,Himachal Pradesh,4,12997
P00156142,F,0-17,1,Maharashtra,4,12994
P00181842,F,26-35,1,Maharashtra,3,12989
P00029342,M,26-35,0,Madhya Pradesh,2,12987
P00313342,F,26-35,0,Maharashtra,3,12984
P00350442,M,26-35,0,Kerala,1,12981
P00350442,M,26-35,0,Maharashtra,2,12981
P00015542,F,36-45,1,Karnataka,4,12975
P00185842,M,26-35,0,Karnataka,1,12973
P00249642,F,26-35,0,Gujarat,3,12971
P00111042,F,36-45,0,Uttar Pradesh,3,12970
P00323542,M,46-50,0,Madhya Pradesh,3,12964
P00070942,F,18-25,0,Delhi,3,12962
P00003242,F,18-25,0,Kerala,1,12960
P00282042,M,0-17,0,Karnataka,3,12959
P00110542,M,26-35,1,Maharashtra,4,12957
P00304642,F,36-45,0,Karnataka,2,12953
P00003442,F,55+,0,Uttar Pradesh,2,12949
P00227842,F,26-35,1,Kerala,3,12947
P00058142,F,26-35,0,Maharashtra,1,12944
P00110842,F,36-45,0,Uttar Pradesh,3,12943
P00247042,F,26-35,0,Kerala,2,12930
P00277642,M,26-35,0,Madhya Pradesh,2,12930
P00246442,M,26-35,1,Himachal Pradesh,2,12914
P00030942,F,36-45,1,Delhi,3,12912
P00209742,F,36-45,1,Himachal Pradesh,1,12909
P00184942,F,36-45,1,Delhi,3,12904
P00198142,F,26-35,0,Karnataka,2,12904
P00307542,F,26-35,1,Karnataka,3,12903
P00127842,F,18-25,0,Delhi,2,12901
P00226442,M,51-55,0,Jharkhand,1,12901
P00169642,F,51-55,0,Delhi,4,12899
P00367142,F,36-45,1,Karnataka,1,12899
P00251342,F,26-35,0,Delhi,1,12895
P00129442,F,26-35,1,Delhi,2,12895
P00052842,F,36-45,0,Uttar Pradesh,4,12893
P00109642,F,46-50,0,Maharashtra,2,12892
P00341442,M,26-35,1,Himachal Pradesh,1,12891
P00238442,M,18-25,1,Delhi,4,12887
P00327742,F,26-35,0,Karnataka,4,12887
P00075342,F,26-35,0,Delhi,4,12886
P00242542,F,46-50,0,Jharkhand,2,12882
P00088042,M,51-55,0,Andhra Pradesh,4,12878
P00194142,F,26-35,1,Himachal Pradesh,4,12878
P00121342,F,46-50,0,Kerala,4,12878
P00090542,F,26-35,0,Madhya Pradesh,4,12878
P00345742,F,26-35,1,Delhi,1,12876
P00103042,M,55+,1,Delhi,3,12876
P00128942,F,18-25,1,Uttar Pradesh,2,12873
P00268442,F,26-35,0,Jharkhand,2,12871
P00329542,F,26-35,0,Karnataka,4,12870
P00149342,F,26-35,0,Karnataka,4,12870
P00184442,F,26-35,1,Uttar Pradesh,1,12869
P00020342,F,26-35,0,Uttar Pradesh,2,12869
P00221842,F,26-35,1,Karnataka,2,12866
P00305042,F,26-35,0,Karnataka,2,12865
P00258742,F,51-55,0,Karnataka,1,12865
P00227942,M,55+,0,Karnataka,1,12865
P00119742,F,26-35,1,Uttar Pradesh,4,12864
P00015442,F,36-45,0,Uttar Pradesh,3,12862
P00031042,F,26-35,0,Jharkhand,4,12861
P00286842,M,18-25,0,Delhi,2,12858
P00207942,M,26-35,0,Maharashtra,3,12857
P00125342,M,26-35,0,Uttar Pradesh,3,12857
P00233342,F,51-55,1,Maharashtra,2,12856
P00008042,F,26-35,0,Bihar,4,12854
P00086842,M,36-45,1,Maharashtra,3,12851
P00025642,F,26-35,0,Delhi,4,12849
P00086042,F,36-45,0,Karnataka,1,12847
P00182442,F,36-45,1,Delhi,3,12846
P00129642,F,18-25,1,Maharashtra,4,12845
P00220742,F,46-50,0,Jharkhand,4,12844
P00317942,F,36-45,0,Karnataka,1,12844
P00238442,M,18-25,0,Rajasthan,1,12844
P00297042,F,26-35,0,Delhi,3,12837
P00237542,F,18-25,0,Delhi,2,12835
P00323942,M,26-35,0,Karnataka,2,12835
P00363242,F,26-35,0,Maharashtra,2,12834
P00237542,F,26-35,0,Delhi,1,12833
P00345642,F,26-35,1,Kerala,4,12831
P00195942,M,26-35,0,Himachal Pradesh,2,12828
P00209642,M,18-25,0,Delhi,1,12826
P00272042,M,36-45,0,Kerala,3,12823
P00307642,F,26-35,0,Madhya Pradesh,1,12823
P00082342,F,51-55,1,Karnataka,3,12820
P00062842,F,36-45,1,Maharashtra,3,12818
P00184142,F,36-45,0,Uttarakhand,4,12817
